0,0.51901,0,0.39437,-0.07904,0.3044,-1.3388,-3.1096,-0.55352,-1.0822,1.2073,0,139,1,6.1,0,2.2,0
0,0.54428,0,0.47066,-0.039222,0.29212,-1.374,-3.2466,-0.55571,-1.0866,1.212,0,139,1,6.2,0,2.2,0
0,0.5703,0,0.55001,0.0051757,0.27894,-1.4091,-3.3882,-0.55793,-1.0911,1.2168,0,139,1,6.3,0,2.2,0
0,0.59706,0,0.63211,0.053692,0.26541,-1.4444,-3.5344,-0.56024,-1.0959,1.2217,0,139,1,6.4,0,2.2,0
0,0.62458,0,0.71691,0.10609,0.25185,-1.48,-3.6855,-0.5627,-1.1009,1.227,0,139,1,6.5,0,2.2,0
0,0.65289,0,0.80466,0.1627,0.2381,-1.516,-3.8416,-0.56529,-1.1062,1.2325,0,139,1,6.6,0,2.2,0
0,0.68204,0,0.89585,0.2245,0.22354,-1.5523,-4.0032,-0.56793,-1.1116,1.2382,0,139,1,6.7,0,2.2,0
0,0.71208,0,0.99088,0.29281,0.20743,-1.5887,-4.1707,-0.57056,-1.1171,1.2438,0,139,1,6.8,0,2.2,0
0,0.74303,0,1.0899,0.36856,0.1894,-1.6253,-4.3443,-0.57315,-1.1224,1.2492,0,139,1,6.9,0,2.2,0
0,0.77489,0,1.1926,0.45154,0.16988,-1.6622,-4.5241,-0.57575,-1.1279,1.2547,0,139,1,7,0,2.2,0
0,0.80761,0,1.2985,0.54026,0.15001,-1.6999,-4.7099,-0.57847,-1.1335,1.2604,0,139,1,7.1,0,2.2,0
0,0.84114,0,1.4071,0.63289,0.13093,-1.7389,-4.9015,-0.58142,-1.1397,1.2666,0,139,1,7.2,0,2.2,0
0,0.87547,0,1.5184,0.72886,0.11296,-1.7795,-5.0991,-0.58463,-1.1464,1.2733,0,139,1,7.3,0,2.2,0
0,0.91062,0,1.633,0.82989,0.095113,-1.8215,-5.303,-0.58798,-1.1534,1.2804,0,139,1,7.4,0,2.2,0
0,0.94663,0,1.7515,0.93922,0.075776,-1.8645,-5.5137,-0.59132,-1.1603,1.2873,0,139,1,7.5,0,2.2,0
0,0.9835,0,1.874,1.0591,0.054088,-1.9082,-5.7312,-0.59456,-1.1671,1.294,0,139,1,7.6,0,2.2,0
0,1.0212,0,2,1.1883,0.030955,-1.9531,-5.9553,-0.59777,-1.1739,1.3007,0,139,1,7.7,0,2.2,0
0,1.0595,0,2.1292,1.3228,0.0085017,-2,-6.1857,-0.60116,-1.1809,1.3077,0,139,1,7.8,0,2.2,0
0,1.0985,0,2.2614,1.4593,-0.011877,-2.0496,-6.4221,-0.60484,-1.1886,1.3153,0,139,1,7.9,0,2.2,0
0,1.1381,0,2.3971,1.5998,-0.031073,-2.1018,-6.6646,-0.60873,-1.1967,1.3233,0,139,1,8,0,2.2,0
0,1.1784,0,2.5368,1.7503,-0.051561,-2.1554,-6.9136,-0.61259,-1.2048,1.3313,0,139,1,8.1,0,2.2,0
0,1.2194,0,2.6804,1.9148,-0.074699,-2.2099,-7.1691,-0.61629,-1.2125,1.3389,0,139,1,8.2,0,2.2,0
0,1.2611,0,2.8274,2.0903,-0.098898,-2.2658,-7.431,-0.61998,-1.2202,1.3465,0,139,1,8.3,0,2.2,0
0,1.3034,0,2.9781,2.2688,-0.12112,-2.3248,-7.6988,-0.62393,-1.2284,1.3546,0,139,1,8.4,0,2.2,0
0,1.3462,0,3.1329,2.4474,-0.14046,-2.3874,-7.9725,-0.62822,-1.2373,1.3634,0,139,1,8.5,0,2.2,0
0,1.3895,0,3.2918,2.6333,-0.15945,-2.4523,-8.2525,-0.63262,-1.2464,1.3725,0,139,1,8.6,0,2.2,0
0,1.4336,0,3.4544,2.8357,-0.18095,-2.5181,-8.5389,-0.63685,-1.2552,1.3812,0,139,1,8.7,0,2.2,0
0,1.4785,0,3.6206,3.0537,-0.20424,-2.5848,-8.8317,-0.64098,-1.2638,1.3896,0,139,1,8.8,0,2.2,0
0,1.5238,0,3.7914,3.2759,-0.22569,-2.6547,-9.1309,-0.64534,-1.2728,1.3986,0,139,1,8.9,0,2.2,0
0,1.5698,0,3.968,3.4966,-0.2437,-2.7288,-9.4366,-0.65009,-1.2826,1.4084,0,139,1,9,0,2.2,0
0,1.6163,0,4.1502,3.7255,-0.26108,-2.8058,-9.7495,-0.65497,-1.2926,1.4185,0,139,1,9.1,0,2.2,0
0,1.6637,0,4.3366,3.9762,-0.28117,-2.8834,-10.07,-0.65966,-1.3023,1.4281,0,139,1,9.2,0,2.2,0
0,1.7118,0,4.5276,4.2466,-0.30292,-2.9623,-10.398,-0.66426,-1.3118,1.4376,0,139,1,9.3,0,2.2,0
0,1.7606,0,4.7254,4.5216,-0.32242,-3.0456,-10.734,-0.66915,-1.3218,1.4477,0,139,1,9.4,0,2.2,0
0,1.81,0,4.9315,4.7974,-0.33891,-3.1343,-11.079,-0.67442,-1.3326,1.4586,0,139,1,9.5,0,2.2,0
0,1.8602,0,5.144,5.0905,-0.35608,-3.2255,-11.432,-0.6797,-1.3434,1.4695,0,139,1,9.6,0,2.2,0
0,1.9113,0,5.3609,5.4135,-0.37624,-3.3168,-11.794,-0.68476,-1.3538,1.48,0,139,1,9.7,0,2.2,0
0,1.9632,0,5.5844,5.7544,-0.39656,-3.4105,-12.164,-0.68988,-1.3643,1.4906,0,139,1,9.8,0,2.2,0
0,2.0157,0,5.8184,6.0949,-0.41355,-3.5099,-12.543,-0.69544,-1.3756,1.5022,0,139,1,9.9,0,2.2,0
0,2.0688,0,6.0623,6.4425,-0.42879,-3.6136,-12.931,-0.70127,-1.3875,1.5143,0,139,1,10,0,2.2,0
0,2.123,0,6.3118,6.821,-0.44631,-3.7178,-13.328,-0.70696,-1.3991,1.5261,0,139,1,10.1,0,2.2,0
0,2.1781,0,6.5664,7.2321,-0.46588,-3.8224,-13.735,-0.71252,-1.4104,1.5377,0,139,1,10.2,0,2.2,0
0,2.2339,0,6.8311,7.6523,-0.48355,-3.9321,-14.151,-0.71837,-1.4224,1.5499,0,139,1,10.3,0,2.2,0
0,2.2906,0,7.1082,8.0747,-0.49846,-4.048,-14.577,-0.72463,-1.4351,1.563,0,139,1,10.4,0,2.2,0
0,2.3482,0,7.3935,8.5239,-0.51426,-4.1653,-15.014,-0.73091,-1.4478,1.5761,0,139,1,10.5,0,2.2,0
0,2.4069,0,7.6845,9.0142,-0.53262,-4.2815,-15.46,-0.73703,-1.4602,1.5889,0,139,1,10.6,0,2.2,0
0,2.4665,0,7.9869,9.5239,-0.55039,-4.4009,-15.917,-0.74335,-1.4731,1.6021,0,139,1,10.7,0,2.2,0
0,2.527,0,8.3056,10.036,-0.56547,-4.5275,-16.387,-0.75015,-1.4868,1.6164,0,139,1,10.8,0,2.2,0
0,2.5885,0,8.6359,10.577,-0.58087,-4.6578,-16.87,-0.75707,-1.5008,1.6309,0,139,1,10.9,0,2.2,0
0,2.6514,0,8.9721,11.175,-0.59942,-4.7873,-17.366,-0.76378,-1.5144,1.645,0,139,1,11,0,2.2,0
